La     F    0.00000    2.79293  0  1  1  0  1
La    Cl    0.00000    3.33452  0  1  1  0  1
La    Br    0.00000    3.43293  0  1  1  0  1
La     I    0.00000    3.64293  0  1  1  0  1
La     N    0.00000    3.05293  0  1  1  0  1
La     P    0.00000    3.32293  0  1  1  0  1
La    As    0.00000    3.51293  0  1  1  0  1
La     H    0.00000    2.77293  0  1  1  0  1
Li     O    0.00000    2.60087  0  1  1  0  1
Li     S    0.00000    3.02481  0  1  1  0  1
Li    Se    0.00000    3.24330  0  1  1  0  1
Li    Te    0.00000    3.42496  0  1  1  0  1
Li     F    0.00000    2.34276  0  1  1  0  1
Li    Cl    0.00000    2.91814  0  1  1  0  1
Li    Br    0.00000    3.11654  0  1  1  0  1
Li     I    0.00000    3.37676  0  1  1  0  1
Li     N    0.00000    2.66213  0  1  1  0  1
Lu     O    0.00000    2.57749  0  1  1  0  1
Lu     S    0.00000    3.03649  0  1  1  0  1
Lu    Se    0.00000    3.16649  0  1  1  0  1
Lu    Te    0.00000    3.35649  0  1  1  0  1
Lu     F    0.00000    2.48249  0  1  1  0  1
Lu    Cl    0.00000    2.96944  0  1  1  0  1
Lu    Br    0.00000    3.11945  0  1  1  0  1
Lu     I    0.00000    3.36945  0  1  1  0  1
Lu     N    0.00000    2.71649  0  1  1  0  1
Lu     P    0.00000    3.11649  0  1  1  0  1
Lu    As    0.00000    3.19649  0  1  1  0  1
Lu     H    0.00000    2.42649  0  1  1  0  1
Mg     O    0.00000    2.41824  0  1  1  0  1
Mg     S    0.00000    2.89293  0  1  1  0  1
Mg    Se    0.00000    3.03293  0  1  1  0  1
Mg    Te    0.00000    3.24293  0  1  1  0  1
Mg     F    0.00000    2.29093  0  1  1  0  1
Mg    Cl    0.00000    2.79293  0  1  1  0  1
Mg    Br    0.00000    2.99293  0  1  1  0  1
Mg     I    0.00000    3.17293  0  1  1  0  1
Mg     N    0.00000    2.56293  0  1  1  0  1
Mg     P    0.00000    3.00293  0  1  1  0  1
Mg    As    0.00000    3.09293  0  1  1  0  1
Mg     H    0.00000    2.24293  0  1  1  0  1
Mn     O    0.00000    2.51652  0  1  1  0  1
Mn     S    0.00000    2.93293  0  1  1  0  1
Mn     F    0.00000    2.41093  0  1  1  0  1
Mn    Cl    0.00000    2.84593  0  1  1  0  1
Mn    Br    0.00000    3.05293  0  1  1  0  1
Mn     I    0.00000    3.23293  0  1  1  0  1
Mn     N    0.00000    2.56193  0  1  1  0  1
Mn    Se    0.00000    2.47642  0  1  1  0  1
Mn    Te    0.00000    2.70642  0  1  1  0  1
Mn     P    0.00000    2.39642  0  1  1  0  1
Mn    As    0.00000    2.51642  0  1  1  0  1
Mn     H    0.00000    1.70642  0  1  1  0  1
Mo     S    0.00000    2.80067  0  1  1  0  1
Mo    Cl    0.00000    2.80447  0  1  1  0  1
Mo     O    0.00000    2.34750  0  1  1  0  1
Mo     F    0.00000    2.29980  0  1  1  0  1
Mo    Br    0.00000    2.85350  0  1  1  0  1
Mo     N    0.00000    2.47350  0  1  1  0  1
Mo     I    0.00000    2.74701  0  1  1  0  1
Mo    Se    0.00000    2.59701  0  1  1  0  1
Mo    Te    0.00000    2.79701  0  1  1  0  1
Mo     P    0.00000    2.54701  0  1  1  0  1
Mo    As    0.00000    2.62701  0  1  1  0  1
Mo     H    0.00000    1.83701  0  1  1  0  1
 N     O    0.00000    1.81746  0  1  1  0  1
 N     F    0.00000    1.82646  0  1  1  0  1
 N    Cl    0.00000    2.20646  0  1  1  0  1
 N     N    0.00000    1.88260  0  1  1  0  1
Na     O    0.00000    2.95693  0  1  1  0  1
Na     S    0.00000    3.57685  0  1  1  0  1
Na    Se    0.00000    3.71593  0  1  1  0  1
Na    Te    0.00000    3.95459  0  1  1  0  1
